"period","percent_number","ticker","Keyword"
"2018-06-02 11:58:00","0","BTC","|ticker| crash"
"2018-06-02 11:59:00","688.69","BTC","|ticker|"
"2018-06-02 11:59:00","0","BTC","|ticker| invest"
"2018-06-02 11:59:00","7.32649","BTC","buy |ticker|"
"2018-06-02 11:59:00","0","BTC","sell |ticker|"
"2018-06-02 11:59:00","146.53","BTC","|ticker| price"
"2018-06-02 11:59:00","0","BTC","|ticker| crash"
"2018-06-02 12:00:00","542.161","BTC","|ticker|"
"2018-06-02 12:00:00","0","BTC","|ticker| invest"
"2018-06-02 12:00:00","7.32649","BTC","buy |ticker|"
"2018-06-02 12:00:00","0","BTC","sell |ticker|"
"2018-06-02 12:00:00","146.53","BTC","|ticker| price"
"2018-06-02 12:00:00","0","BTC","|ticker| crash"
"2018-06-02 12:01:00","571.467","BTC","|ticker|"
"2018-06-02 12:01:00","0","BTC","|ticker| invest"
"2018-06-02 12:01:00","7.32649","BTC","buy |ticker|"
"2018-06-02 12:01:00","0","BTC","sell |ticker|"
"2018-06-02 12:01:00","168.509","BTC","|ticker| price"
"2018-06-02 12:01:00","0","BTC","|ticker| crash"
"2018-06-02 12:02:00","593.446","BTC","|ticker|"
"2018-06-02 12:02:00","0","BTC","|ticker| invest"
"2018-06-02 12:02:00","7.32649","BTC","buy |ticker|"
"2018-06-02 12:02:00","0","BTC","sell |ticker|"
"2018-06-02 12:02:00","139.203","BTC","|ticker| price"
"2018-06-02 12:02:00","0","BTC","|ticker| crash"
"2018-06-02 12:03:00","674.037","BTC","|ticker|"
"2018-06-02 12:03:00","7.32649","BTC","|ticker| invest"
"2018-06-02 12:03:00","21.9795","BTC","buy |ticker|"
"2018-06-02 12:03:00","0","BTC","sell |ticker|"
"2018-06-02 12:03:00","131.877","BTC","|ticker| price"
"2018-06-02 12:03:00","0","BTC","|ticker| crash"
"2018-06-02 12:04:00","468.896","BTC","|ticker|"
"2018-06-02 12:04:00","0","BTC","|ticker| invest"
"2018-06-02 12:04:00","7.32649","BTC","buy |ticker|"
"2018-06-02 12:04:00","0","BTC","sell |ticker|"
"2018-06-02 12:04:00","139.203","BTC","|ticker| price"
"2018-06-02 12:04:00","0","BTC","|ticker| crash"
"2018-06-02 12:05:00","674.037","BTC","|ticker|"
"2018-06-02 12:05:00","0","BTC","|ticker| invest"
"2018-06-02 12:05:00","7.32649","BTC","buy |ticker|"
"2018-06-02 12:05:00","0","BTC","sell |ticker|"
"2018-06-02 12:05:00","139.203","BTC","|ticker| price"
"2018-06-02 12:05:00","0","BTC","|ticker| crash"
"2018-06-02 12:06:00","637.405","BTC","|ticker|"
"2018-06-02 12:06:00","0","BTC","|ticker| invest"
"2018-06-02 12:06:00","7.32649","BTC","buy |ticker|"
"2018-06-02 12:06:00","7.32649","BTC","sell |ticker|"
"2018-06-02 12:06:00","168.509","BTC","|ticker| price"
"2018-06-02 12:06:00","0","BTC","|ticker| crash"
"2018-06-02 12:07:00","637.405","BTC","|ticker|"
"2018-06-02 12:07:00","0","BTC","|ticker| invest"
"2018-06-02 12:07:00","21.9795","BTC","buy |ticker|"
"2018-06-02 12:07:00","7.32649","BTC","sell |ticker|"
"2018-06-02 12:07:00","153.856","BTC","|ticker| price"
"2018-06-02 12:07:00","0","BTC","|ticker| crash"
"2018-06-02 12:08:00","608.099","BTC","|ticker|"
"2018-06-02 12:08:00","0","BTC","|ticker| invest"
"2018-06-02 12:08:00","7.32649","BTC","buy |ticker|"
"2018-06-02 12:08:00","0","BTC","sell |ticker|"
"2018-06-02 12:08:00","117.224","BTC","|ticker| price"
"2018-06-02 12:08:00","0","BTC","|ticker| crash"
"2018-06-02 12:09:00","490.875","BTC","|ticker|"
"2018-06-02 12:09:00","0","BTC","|ticker| invest"
"2018-06-02 12:09:00","7.32649","BTC","buy |ticker|"
"2018-06-02 12:09:00","0","BTC","sell |ticker|"
"2018-06-02 12:09:00","124.55","BTC","|ticker| price"
"2018-06-02 12:09:00","0","BTC","|ticker| crash"
"2018-06-02 12:10:00","490.875","BTC","|ticker|"
"2018-06-02 12:10:00","0","BTC","|ticker| invest"
"2018-06-02 12:10:00","14.653","BTC","buy |ticker|"
"2018-06-02 12:10:00","0","BTC","sell |ticker|"
"2018-06-02 12:10:00","117.224","BTC","|ticker| price"
"2018-06-02 12:10:00","0","BTC","|ticker| crash"
"2018-06-02 12:11:00","549.487","BTC","|ticker|"
"2018-06-02 12:11:00","7.32649","BTC","|ticker| invest"
"2018-06-02 12:11:00","21.9795","BTC","buy |ticker|"
"2018-06-02 12:11:00","0","BTC","sell |ticker|"
"2018-06-02 12:11:00","139.203","BTC","|ticker| price"
"2018-06-02 12:11:00","7.32649","BTC","|ticker| crash"
"2018-06-02 12:12:00","564.14","BTC","|ticker|"
"2018-06-02 12:12:00","0","BTC","|ticker| invest"
"2018-06-02 12:12:00","7.32649","BTC","buy |ticker|"
"2018-06-02 12:12:00","0","BTC","sell |ticker|"
"2018-06-02 12:12:00","131.877","BTC","|ticker| price"
"2018-06-02 12:12:00","0","BTC","|ticker| crash"
"2018-06-02 12:13:00","571.467","BTC","|ticker|"
"2018-06-02 12:13:00","0","BTC","|ticker| invest"
"2018-06-02 12:13:00","7.32649","BTC","buy |ticker|"
"2018-06-02 12:13:00","7.32649","BTC","sell |ticker|"
"2018-06-02 12:13:00","124.55","BTC","|ticker| price"
"2018-06-02 12:13:00","0","BTC","|ticker| crash"
"2018-06-02 12:14:00","520.181","BTC","|ticker|"
"2018-06-02 12:14:00","0","BTC","|ticker| invest"
"2018-06-02 12:14:00","7.32649","BTC","buy |ticker|"
"2018-06-02 12:14:00","0","BTC","sell |ticker|"
"2018-06-02 12:14:00","109.897","BTC","|ticker| price"
"2018-06-02 12:14:00","0","BTC","|ticker| crash"
"2018-06-02 12:15:00","696.017","BTC","|ticker|"
"2018-06-02 12:15:00","0","BTC","|ticker| invest"
"2018-06-02 12:15:00","7.32649","BTC","buy |ticker|"
"2018-06-02 12:15:00","0","BTC","sell |ticker|"
"2018-06-02 12:15:00","190.489","BTC","|ticker| price"
"2018-06-02 12:15:00","0","BTC","|ticker| crash"
"2018-06-02 12:16:00","600.773","BTC","|ticker|"
"2018-06-02 12:16:00","0","BTC","|ticker| invest"
"2018-06-02 12:16:00","21.9795","BTC","buy |ticker|"
"2018-06-02 12:16:00","7.32649","BTC","sell |ticker|"
"2018-06-02 12:16:00","146.53","BTC","|ticker| price"
"2018-06-02 12:16:00","0","BTC","|ticker| crash"
"2018-06-02 12:17:00","637.405","BTC","|ticker|"
"2018-06-02 12:17:00","7.32649","BTC","|ticker| invest"
"2018-06-02 12:17:00","21.9795","BTC","buy |ticker|"
"2018-06-02 12:17:00","7.32649","BTC","sell |ticker|"
"2018-06-02 12:17:00","139.203","BTC","|ticker| price"
"2018-06-02 12:17:00","0","BTC","|ticker| crash"
"2018-06-02 12:18:00","615.426","BTC","|ticker|"
"2018-06-02 12:18:00","7.32649","BTC","|ticker| invest"
"2018-06-02 12:18:00","36.6325","BTC","buy |ticker|"
"2018-06-02 12:18:00","0","BTC","sell |ticker|"
"2018-06-02 12:18:00","153.856","BTC","|ticker| price"
"2018-06-02 12:18:00","0","BTC","|ticker| crash"
"2018-06-02 12:19:00","630.078","BTC","|ticker|"
"2018-06-02 12:19:00","7.32649","BTC","|ticker| invest"
"2018-06-02 12:19:00","14.653","BTC","buy |ticker|"
"2018-06-02 12:19:00","0","BTC","sell |ticker|"
"2018-06-02 12:19:00","212.468","BTC","|ticker| price"
"2018-06-02 12:19:00","0","BTC","|ticker| crash"
"2018-06-02 12:20:00","622.752","BTC","|ticker|"
"2018-06-02 12:20:00","0","BTC","|ticker| invest"
"2018-06-02 12:20:00","7.32649","BTC","buy |ticker|"
"2018-06-02 12:20:00","7.32649","BTC","sell |ticker|"
"2018-06-02 12:20:00","175.836","BTC","|ticker| price"
"2018-06-02 12:20:00","0","BTC","|ticker| crash"
"2018-06-02 12:21:00","659.385","BTC","|ticker|"
"2018-06-02 12:21:00","0","BTC","|ticker| invest"
"2018-06-02 12:21:00","14.653","BTC","buy |ticker|"
"2018-06-02 12:21:00","0","BTC","sell |ticker|"
"2018-06-02 12:21:00","117.224","BTC","|ticker| price"
"2018-06-02 12:21:00","7.32649","BTC","|ticker| crash"
"2018-06-02 12:22:00","527.508","BTC","|ticker|"
"2018-06-02 12:22:00","0","BTC","|ticker| invest"
"2018-06-02 12:22:00","14.653","BTC","buy |ticker|"
"2018-06-02 12:22:00","0","BTC","sell |ticker|"
"2018-06-02 12:22:00","131.877","BTC","|ticker| price"
"2018-06-02 12:22:00","7.32649","BTC","|ticker| crash"
"2018-06-02 12:23:00","593.446","BTC","|ticker|"
"2018-06-02 12:23:00","0","BTC","|ticker| invest"
"2018-06-02 12:23:00","14.653","BTC","buy |ticker|"
"2018-06-02 12:23:00","7.32649","BTC","sell |ticker|"
"2018-06-02 12:23:00","146.53","BTC","|ticker| price"
"2018-06-02 12:23:00","0","BTC","|ticker| crash"
"2018-06-02 12:24:00","652.058","BTC","|ticker|"
"2018-06-02 12:24:00","0","BTC","|ticker| invest"
"2018-06-02 12:24:00","14.653","BTC","buy |ticker|"
"2018-06-02 12:24:00","7.32649","BTC","sell |ticker|"
"2018-06-02 12:24:00","168.509","BTC","|ticker| price"
"2018-06-02 12:24:00","0","BTC","|ticker| crash"
"2018-06-02 12:25:00","688.69","BTC","|ticker|"
"2018-06-02 12:25:00","0","BTC","|ticker| invest"
"2018-06-02 12:25:00","14.653","BTC","buy |ticker|"
"2018-06-02 12:25:00","0","BTC","sell |ticker|"
"2018-06-02 12:25:00","175.836","BTC","|ticker| price"
"2018-06-02 12:25:00","0","BTC","|ticker| crash"
"2018-06-02 12:26:00","593.446","BTC","|ticker|"
"2018-06-02 12:26:00","0","BTC","|ticker| invest"
"2018-06-02 12:26:00","14.653","BTC","buy |ticker|"
"2018-06-02 12:26:00","0","BTC","sell |ticker|"
"2018-06-02 12:26:00","131.877","BTC","|ticker| price"
"2018-06-02 12:26:00","0","BTC","|ticker| crash"
"2018-06-02 12:27:00","622.752","BTC","|ticker|"
"2018-06-02 12:27:00","0","BTC","|ticker| invest"
"2018-06-02 12:27:00","14.653","BTC","buy |ticker|"
"2018-06-02 12:27:00","0","BTC","sell |ticker|"
"2018-06-02 12:27:00","153.856","BTC","|ticker| price"
"2018-06-02 12:27:00","0","BTC","|ticker| crash"
"2018-06-02 12:28:00","637.405","BTC","|ticker|"
"2018-06-02 12:28:00","0","BTC","|ticker| invest"
"2018-06-02 12:28:00","7.32649","BTC","buy |ticker|"
"2018-06-02 12:28:00","0","BTC","sell |ticker|"
"2018-06-02 12:28:00","124.55","BTC","|ticker| price"
"2018-06-02 12:28:00","0","BTC","|ticker| crash"
"2018-06-02 12:29:00","571.467","BTC","|ticker|"
"2018-06-02 12:29:00","7.32649","BTC","|ticker| invest"
"2018-06-02 12:29:00","29.306","BTC","buy |ticker|"
"2018-06-02 12:29:00","0","BTC","sell |ticker|"
"2018-06-02 12:29:00","131.877","BTC","|ticker| price"
"2018-06-02 12:29:00","7.32649","BTC","|ticker| crash"
"2018-06-02 12:30:00","741.908","BTC","|ticker|"
"2018-06-02 12:30:00","7.64854","BTC","|ticker| invest"
"2018-06-02 12:30:00","7.64854","BTC","buy |ticker|"
"2018-06-02 12:30:00","7.64854","BTC","sell |ticker|"
"2018-06-02 12:30:00","183.565","BTC","|ticker| price"
"2018-06-02 12:30:00","0","BTC","|ticker| crash"
"2018-06-02 12:31:00","504.804","BTC","|ticker|"
"2018-06-02 12:31:00","0","BTC","|ticker| invest"
"2018-06-02 12:31:00","7.64854","BTC","buy |ticker|"
"2018-06-02 12:31:00","0","BTC","sell |ticker|"
"2018-06-02 12:31:00","122.377","BTC","|ticker| price"
"2018-06-02 12:31:00","0","BTC","|ticker| crash"
"2018-06-02 12:32:00","543.046","BTC","|ticker|"
"2018-06-02 12:32:00","0","BTC","|ticker| invest"
"2018-06-02 12:32:00","15.2971","BTC","buy |ticker|"
"2018-06-02 12:32:00","0","BTC","sell |ticker|"
"2018-06-02 12:32:00","114.728","BTC","|ticker| price"
"2018-06-02 12:32:00","0","BTC","|ticker| crash"
"2018-06-02 12:33:00","619.532","BTC","|ticker|"
"2018-06-02 12:33:00","7.64854","BTC","|ticker| invest"
"2018-06-02 12:33:00","15.2971","BTC","buy |ticker|"
"2018-06-02 12:33:00","0","BTC","sell |ticker|"
"2018-06-02 12:33:00","160.619","BTC","|ticker| price"
"2018-06-02 12:33:00","0","BTC","|ticker| crash"
"2018-06-02 12:34:00","573.64","BTC","|ticker|"
"2018-06-02 12:34:00","7.64854","BTC","|ticker| invest"
"2018-06-02 12:34:00","22.9456","BTC","buy |ticker|"
"2018-06-02 12:34:00","0","BTC","sell |ticker|"
"2018-06-02 12:34:00","107.08","BTC","|ticker| price"
"2018-06-02 12:34:00","7.64854","BTC","|ticker| crash"
"2018-06-02 12:35:00","588.937","BTC","|ticker|"
"2018-06-02 12:35:00","7.64854","BTC","|ticker| invest"
"2018-06-02 12:35:00","15.2971","BTC","buy |ticker|"
"2018-06-02 12:35:00","0","BTC","sell |ticker|"
"2018-06-02 12:35:00","122.377","BTC","|ticker| price"
"2018-06-02 12:35:00","0","BTC","|ticker| crash"
"2018-06-02 12:36:00","634.829","BTC","|ticker|"
"2018-06-02 12:36:00","0","BTC","|ticker| invest"
"2018-06-02 12:36:00","15.2971","BTC","buy |ticker|"
"2018-06-02 12:36:00","0","BTC","sell |ticker|"
"2018-06-02 12:36:00","137.674","BTC","|ticker| price"
"2018-06-02 12:36:00","0","BTC","|ticker| crash"
"2018-06-02 12:37:00","581.289","BTC","|ticker|"
"2018-06-02 12:37:00","0","BTC","|ticker| invest"
"2018-06-02 12:37:00","15.2971","BTC","buy |ticker|"
"2018-06-02 12:37:00","0","BTC","sell |ticker|"
"2018-06-02 12:37:00","160.619","BTC","|ticker| price"
"2018-06-02 12:37:00","0","BTC","|ticker| crash"
"2018-06-02 12:38:00","581.289","BTC","|ticker|"
"2018-06-02 12:38:00","0","BTC","|ticker| invest"
"2018-06-02 12:38:00","15.2971","BTC","buy |ticker|"
"2018-06-02 12:38:00","0","BTC","sell |ticker|"
"2018-06-02 12:38:00","145.322","BTC","|ticker| price"
"2018-06-02 12:38:00","0","BTC","|ticker| crash"
"2018-06-02 12:39:00","558.343","BTC","|ticker|"
"2018-06-02 12:39:00","7.64854","BTC","|ticker| invest"
"2018-06-02 12:39:00","7.64854","BTC","buy |ticker|"
"2018-06-02 12:39:00","0","BTC","sell |ticker|"
"2018-06-02 12:39:00","152.971","BTC","|ticker| price"
"2018-06-02 12:39:00","0","BTC","|ticker| crash"
"2018-06-02 12:40:00","474.209","BTC","|ticker|"
"2018-06-02 12:40:00","0","BTC","|ticker| invest"
"2018-06-02 12:40:00","7.64854","BTC","buy |ticker|"
"2018-06-02 12:40:00","0","BTC","sell |ticker|"
"2018-06-02 12:40:00","122.377","BTC","|ticker| price"
"2018-06-02 12:40:00","0","BTC","|ticker| crash"
"2018-06-02 12:41:00","680.72","BTC","|ticker|"
"2018-06-02 12:41:00","7.64854","BTC","|ticker| invest"
"2018-06-02 12:41:00","15.2971","BTC","buy |ticker|"
"2018-06-02 12:41:00","0","BTC","sell |ticker|"
"2018-06-02 12:41:00","145.322","BTC","|ticker| price"
"2018-06-02 12:41:00","7.64854","BTC","|ticker| crash"
"2018-06-02 12:42:00","527.749","BTC","|ticker|"
"2018-06-02 12:42:00","7.64854","BTC","|ticker| invest"
"2018-06-02 12:42:00","15.2971","BTC","buy |ticker|"
"2018-06-02 12:42:00","0","BTC","sell |ticker|"
"2018-06-02 12:42:00","152.971","BTC","|ticker| price"
"2018-06-02 12:42:00","0","BTC","|ticker| crash"
"2018-06-02 12:43:00","581.289","BTC","|ticker|"
"2018-06-02 12:43:00","0","BTC","|ticker| invest"
"2018-06-02 12:43:00","7.64854","BTC","buy |ticker|"
"2018-06-02 12:43:00","7.64854","BTC","sell |ticker|"
"2018-06-02 12:43:00","145.322","BTC","|ticker| price"
"2018-06-02 12:43:00","0","BTC","|ticker| crash"
"2018-06-02 12:44:00","619.532","BTC","|ticker|"
"2018-06-02 12:44:00","0","BTC","|ticker| invest"
"2018-06-02 12:44:00","7.64854","BTC","buy |ticker|"
"2018-06-02 12:44:00","0","BTC","sell |ticker|"
"2018-06-02 12:44:00","114.728","BTC","|ticker| price"
"2018-06-02 12:44:00","7.64854","BTC","|ticker| crash"
"2018-06-02 12:45:00","497.155","BTC","|ticker|"
"2018-06-02 12:45:00","7.64854","BTC","|ticker| invest"
"2018-06-02 12:45:00","15.2971","BTC","buy |ticker|"
"2018-06-02 12:45:00","0","BTC","sell |ticker|"
"2018-06-02 12:45:00","122.377","BTC","|ticker| price"
"2018-06-02 12:45:00","7.64854","BTC","|ticker| crash"
"2018-06-02 12:46:00","657.774","BTC","|ticker|"
"2018-06-02 12:46:00","7.64854","BTC","|ticker| invest"
"2018-06-02 12:46:00","7.64854","BTC","buy |ticker|"
"2018-06-02 12:46:00","0","BTC","sell |ticker|"
"2018-06-02 12:46:00","160.619","BTC","|ticker| price"
"2018-06-02 12:46:00","0","BTC","|ticker| crash"
"2018-06-02 12:47:00","558.343","BTC","|ticker|"
"2018-06-02 12:47:00","7.64854","BTC","|ticker| invest"
"2018-06-02 12:47:00","0","BTC","buy |ticker|"
"2018-06-02 12:47:00","0","BTC","sell |ticker|"
"2018-06-02 12:47:00","145.322","BTC","|ticker| price"
"2018-06-02 12:47:00","0","BTC","|ticker| crash"
"2018-06-02 12:48:00","504.804","BTC","|ticker|"
"2018-06-02 12:48:00","0","BTC","|ticker| invest"
"2018-06-02 12:48:00","7.64854","BTC","buy |ticker|"
"2018-06-02 12:48:00","0","BTC","sell |ticker|"
"2018-06-02 12:48:00","91.7825","BTC","|ticker| price"
"2018-06-02 12:48:00","0","BTC","|ticker| crash"
"2018-06-02 12:49:00","527.749","BTC","|ticker|"
"2018-06-02 12:49:00","0","BTC","|ticker| invest"
"2018-06-02 12:49:00","7.64854","BTC","buy |ticker|"
"2018-06-02 12:49:00","0","BTC","sell |ticker|"
"2018-06-02 12:49:00","130.025","BTC","|ticker| price"
"2018-06-02 12:49:00","0","BTC","|ticker| crash"
"2018-06-02 12:50:00","627.18","BTC","|ticker|"
"2018-06-02 12:50:00","0","BTC","|ticker| invest"
"2018-06-02 12:50:00","15.2971","BTC","buy |ticker|"
"2018-06-02 12:50:00","0","BTC","sell |ticker|"
"2018-06-02 12:50:00","229.456","BTC","|ticker| price"
"2018-06-02 12:50:00","0","BTC","|ticker| crash"
"2018-06-02 12:51:00","657.774","BTC","|ticker|"
"2018-06-02 12:51:00","0","BTC","|ticker| invest"
"2018-06-02 12:51:00","7.64854","BTC","buy |ticker|"
"2018-06-02 12:51:00","7.64854","BTC","sell |ticker|"
"2018-06-02 12:51:00","175.916","BTC","|ticker| price"
"2018-06-02 12:51:00","0","BTC","|ticker| crash"
"2018-06-02 12:52:00","627.18","BTC","|ticker|"
"2018-06-02 12:52:00","7.64854","BTC","|ticker| invest"
"2018-06-02 12:52:00","15.2971","BTC","buy |ticker|"
"2018-06-02 12:52:00","7.64854","BTC","sell |ticker|"
"2018-06-02 12:52:00","99.431","BTC","|ticker| price"
"2018-06-02 12:52:00","0","BTC","|ticker| crash"
"2018-06-02 12:53:00","527.749","BTC","|ticker|"
"2018-06-02 12:53:00","0","BTC","|ticker| invest"
"2018-06-02 12:53:00","0","BTC","buy |ticker|"
"2018-06-02 12:53:00","0","BTC","sell |ticker|"
"2018-06-02 12:53:00","130.025","BTC","|ticker| price"
"2018-06-02 12:53:00","0","BTC","|ticker| crash"
"2018-06-02 12:54:00","611.883","BTC","|ticker|"
"2018-06-02 12:54:00","0","BTC","|ticker| invest"
"2018-06-02 12:54:00","15.2971","BTC","buy |ticker|"
"2018-06-02 12:54:00","0","BTC","sell |ticker|"
"2018-06-02 12:54:00","183.565","BTC","|ticker| price"
"2018-06-02 12:54:00","7.64854","BTC","|ticker| crash"
"2018-06-02 12:55:00","642.477","BTC","|ticker|"
"2018-06-02 12:55:00","7.64854","BTC","|ticker| invest"
"2018-06-02 12:55:00","15.2971","BTC","buy |ticker|"
"2018-06-02 12:55:00","7.64854","BTC","sell |ticker|"
"2018-06-02 12:55:00","137.674","BTC","|ticker| price"
"2018-06-02 12:55:00","0","BTC","|ticker| crash"
"2018-06-02 12:56:00","619.532","BTC","|ticker|"
"2018-06-02 12:56:00","0","BTC","|ticker| invest"
"2018-06-02 12:56:00","15.2971","BTC","buy |ticker|"
"2018-06-02 12:56:00","0","BTC","sell |ticker|"
"2018-06-02 12:56:00","145.322","BTC","|ticker| price"
"2018-06-02 12:56:00","0","BTC","|ticker| crash"
"2018-06-02 12:57:00","543.046","BTC","|ticker|"
"2018-06-02 12:57:00","7.64854","BTC","|ticker| invest"
"2018-06-02 12:57:00","15.2971","BTC","buy |ticker|"
"2018-06-02 12:57:00","7.64854","BTC","sell |ticker|"
"2018-06-02 12:57:00","152.971","BTC","|ticker| price"
"2018-06-02 12:57:00","0","BTC","|ticker| crash"
"2018-06-02 12:58:00","581.289","BTC","|ticker|"
"2018-06-02 12:58:00","0","BTC","|ticker| invest"
"2018-06-02 12:58:00","0","BTC","buy |ticker|"
"2018-06-02 12:58:00","0","BTC","sell |ticker|"
"2018-06-02 12:58:00","145.322","BTC","|ticker| price"
"2018-06-02 12:58:00","0","BTC","|ticker| crash"
"2018-06-02 12:59:00","596.586","BTC","|ticker|"
"2018-06-02 12:59:00","7.64854","BTC","|ticker| invest"
"2018-06-02 12:59:00","7.64854","BTC","buy |ticker|"
"2018-06-02 12:59:00","0","BTC","sell |ticker|"
"2018-06-02 12:59:00","160.619","BTC","|ticker| price"
"2018-06-02 12:59:00","0","BTC","|ticker| crash"
"2018-06-02 13:00:00","543.046","BTC","|ticker|"
"2018-06-02 13:00:00","0","BTC","|ticker| invest"
"2018-06-02 13:00:00","0","BTC","buy |ticker|"
"2018-06-02 13:00:00","0","BTC","sell |ticker|"
"2018-06-02 13:00:00","114.728","BTC","|ticker| price"
"2018-06-02 13:00:00","0","BTC","|ticker| crash"
"2018-06-02 13:01:00","627.18","BTC","|ticker|"
"2018-06-02 13:01:00","7.64854","BTC","|ticker| invest"
"2018-06-02 13:01:00","15.2971","BTC","buy |ticker|"
"2018-06-02 13:01:00","7.64854","BTC","sell |ticker|"
"2018-06-02 13:01:00","168.268","BTC","|ticker| price"
"2018-06-02 13:01:00","0","BTC","|ticker| crash"
"2018-06-02 13:02:00","741.908","BTC","|ticker|"
"2018-06-02 13:02:00","7.64854","BTC","|ticker| invest"
"2018-06-02 13:02:00","15.2971","BTC","buy |ticker|"
"2018-06-02 13:02:00","0","BTC","sell |ticker|"
"2018-06-02 13:02:00","260.05","BTC","|ticker| price"
"2018-06-02 13:02:00","7.64854","BTC","|ticker| crash"
"2018-06-02 13:03:00","634.829","BTC","|ticker|"
"2018-06-02 13:03:00","0","BTC","|ticker| invest"
"2018-06-02 13:03:00","15.2971","BTC","buy |ticker|"
"2018-06-02 13:03:00","7.64854","BTC","sell |ticker|"
"2018-06-02 13:03:00","122.377","BTC","|ticker| price"
"2018-06-02 13:03:00","0","BTC","|ticker| crash"
"2018-06-02 13:04:00","627.18","BTC","|ticker|"
"2018-06-02 13:04:00","0","BTC","|ticker| invest"
"2018-06-02 13:04:00","22.9456","BTC","buy |ticker|"
"2018-06-02 13:04:00","0","BTC","sell |ticker|"
"2018-06-02 13:04:00","160.619","BTC","|ticker| price"
"2018-06-02 13:04:00","0","BTC","|ticker| crash"
"2018-06-02 13:05:00","642.477","BTC","|ticker|"
"2018-06-02 13:05:00","0","BTC","|ticker| invest"
"2018-06-02 13:05:00","7.64854","BTC","buy |ticker|"
"2018-06-02 13:05:00","0","BTC","sell |ticker|"
"2018-06-02 13:05:00","175.916","BTC","|ticker| price"
"2018-06-02 13:05:00","0","BTC","|ticker| crash"
"2018-06-02 13:06:00","619.532","BTC","|ticker|"
"2018-06-02 13:06:00","0","BTC","|ticker| invest"
"2018-06-02 13:06:00","7.64854","BTC","buy |ticker|"
"2018-06-02 13:06:00","7.64854","BTC","sell |ticker|"
"2018-06-02 13:06:00","175.916","BTC","|ticker| price"
"2018-06-02 13:06:00","0","BTC","|ticker| crash"
"2018-06-02 13:07:00","642.477","BTC","|ticker|"
"2018-06-02 13:07:00","7.64854","BTC","|ticker| invest"
"2018-06-02 13:07:00","15.2971","BTC","buy |ticker|"
"2018-06-02 13:07:00","7.64854","BTC","sell |ticker|"
"2018-06-02 13:07:00","175.916","BTC","|ticker| price"
"2018-06-02 13:07:00","0","BTC","|ticker| crash"
"2018-06-02 13:08:00","611.883","BTC","|ticker|"
"2018-06-02 13:08:00","0","BTC","|ticker| invest"
"2018-06-02 13:08:00","7.64854","BTC","buy |ticker|"
"2018-06-02 13:08:00","0","BTC","sell |ticker|"
"2018-06-02 13:08:00","130.025","BTC","|ticker| price"
"2018-06-02 13:08:00","0","BTC","|ticker| crash"
"2018-06-02 13:09:00","520.101","BTC","|ticker|"
"2018-06-02 13:09:00","7.64854","BTC","|ticker| invest"
"2018-06-02 13:09:00","7.64854","BTC","buy |ticker|"
"2018-06-02 13:09:00","7.64854","BTC","sell |ticker|"
"2018-06-02 13:09:00","122.377","BTC","|ticker| price"
"2018-06-02 13:09:00","0","BTC","|ticker| crash"
"2018-06-02 13:10:00","611.883","BTC","|ticker|"
"2018-06-02 13:10:00","7.64854","BTC","|ticker| invest"
"2018-06-02 13:10:00","0","BTC","buy |ticker|"
"2018-06-02 13:10:00","7.64854","BTC","sell |ticker|"
"2018-06-02 13:10:00","152.971","BTC","|ticker| price"
"2018-06-02 13:10:00","0","BTC","|ticker| crash"
"2018-06-02 13:11:00","497.155","BTC","|ticker|"
"2018-06-02 13:11:00","7.64854","BTC","|ticker| invest"
"2018-06-02 13:11:00","0","BTC","buy |ticker|"
"2018-06-02 13:11:00","0","BTC","sell |ticker|"
"2018-06-02 13:11:00","152.971","BTC","|ticker| price"
"2018-06-02 13:11:00","0","BTC","|ticker| crash"
"2018-06-02 13:12:00","619.532","BTC","|ticker|"
"2018-06-02 13:12:00","7.64854","BTC","|ticker| invest"
"2018-06-02 13:12:00","0","BTC","buy |ticker|"
"2018-06-02 13:12:00","0","BTC","sell |ticker|"
"2018-06-02 13:12:00","152.971","BTC","|ticker| price"
"2018-06-02 13:12:00","0","BTC","|ticker| crash"
"2018-06-02 13:13:00","527.749","BTC","|ticker|"
"2018-06-02 13:13:00","0","BTC","|ticker| invest"
"2018-06-02 13:13:00","0","BTC","buy |ticker|"
"2018-06-02 13:13:00","0","BTC","sell |ticker|"
"2018-06-02 13:13:00","145.322","BTC","|ticker| price"
"2018-06-02 13:13:00","0","BTC","|ticker| crash"
"2018-06-02 13:14:00","543.046","BTC","|ticker|"
"2018-06-02 13:14:00","0","BTC","|ticker| invest"
"2018-06-02 13:14:00","22.9456","BTC","buy |ticker|"
"2018-06-02 13:14:00","7.64854","BTC","sell |ticker|"
"2018-06-02 13:14:00","160.619","BTC","|ticker| price"
"2018-06-02 13:14:00","7.64854","BTC","|ticker| crash"
"2018-06-02 13:15:00","588.937","BTC","|ticker|"
"2018-06-02 13:15:00","0","BTC","|ticker| invest"
"2018-06-02 13:15:00","7.64854","BTC","buy |ticker|"
"2018-06-02 13:15:00","7.64854","BTC","sell |ticker|"
"2018-06-02 13:15:00","145.322","BTC","|ticker| price"
"2018-06-02 13:15:00","7.64854","BTC","|ticker| crash"
"2018-06-02 13:16:00","535.398","BTC","|ticker|"
"2018-06-02 13:16:00","0","BTC","|ticker| invest"
"2018-06-02 13:16:00","22.9456","BTC","buy |ticker|"
